case_id,process_name,activity,timestamp,resource,outcome,service_name,process_id,service_id,lifecycle,application_status,duration_hours,variant
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-21T10:50:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,15.88,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-23T05:58:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,43.14,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-23T23:49:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,60.99,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-24T02:48:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.98,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-24T18:45:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,15.95,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-25T09:01:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,14.27,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-25T15:01:48Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,6.0,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-25T15:28:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.44,V2_DocumentSupplement
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-28T17:44:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.74,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-29T00:34:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,6.84,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-30T10:56:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,34.36,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-30T23:35:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,47.01,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-31T02:37:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.03,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-31T14:33:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.93,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-08-01T19:48:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,29.25,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-08-02T05:32:24Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,9.74,V3_EmploymentIneligible
P2-C0061,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-08-02T06:25:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.89,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-14T17:25:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.42,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-15T06:49:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,13.41,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-17T13:46:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,54.95,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-17T18:43:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,59.89,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-18T01:09:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,6.44,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-18T07:07:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,5.97,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-19T09:43:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,26.59,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-19T12:21:36Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,2.64,V3_EmploymentIneligible
P2-C0062,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-19T12:37:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.27,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-07T17:05:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.09,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-08T05:48:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,12.71,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-09T16:04:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,34.28,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-10T12:37:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,54.82,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-10T17:46:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,5.15,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-11T04:55:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.15,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-12T09:19:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,28.4,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-12T12:11:24Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,2.87,V3_EmploymentIneligible
P2-C0063,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-12T12:23:24Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.2,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-31T12:43:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.72,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-31T20:55:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.21,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-08-02T06:29:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,33.56,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-08-02T20:40:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,47.75,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-08-03T01:42:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,5.02,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-08-03T20:03:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,18.35,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-08-04T18:21:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,22.3,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-08-05T02:46:48Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,8.43,V3_EmploymentIneligible
P2-C0064,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-08-05T03:10:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.39,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-22T17:28:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.48,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-23T14:59:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,21.51,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-25T02:40:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,35.69,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-26T18:35:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,75.6,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-26T22:58:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,4.39,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-27T21:56:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,22.96,V3_EmploymentIneligible
P2-C0065,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-29T17:16:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,43.34,V3_EmploymentIneligible
